Sno,Customer_ID,Weeks,Contract_Renewal,Data_Plan,Data_Usage,Calls_To_Customer_Care,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Customer_Attrition,Inserted_Date
1660,6030198,163,1,1,3.32,2,231.9,56,91.2,10.59,12.3,No,05/01/2012
1661,182388,90,1,0,0,3,37.8,80,20,7.77,14.2,No,05/01/2012
1662,2127531,98,1,0,0,3,72.8,107,29,9.32,10.5,No,05/01/2012
1663,6494709,90,1,1,3.08,1,94.8,89,65.8,10.96,11.4,No,05/01/2012
1664,2390236,174,1,1,3.35,1,221.8,143,89.5,10.53,12.4,No,05/01/2012
1665,1709984,95,1,0,0,2,269,120,66,11.69,7.3,Yes,05/01/2012
1666,6012142,79,1,0,0.31,1,268.3,114,65.1,9.28,6.3,Yes,05/01/2012
1667,4249303,123,1,1,3.38,1,198.7,127,88.8,12.45,12.5,No,05/01/2012
1668,6195228,99,1,0,0,7,115.5,75,39,10.91,11.5,Yes,05/01/2012
1669,3837696,114,1,0,0,2,202.1,100,51,9.79,13.3,No,05/01/2012
1670,8884854,141,1,0,0,1,215.6,113,54,10.03,12.4,No,05/01/2012
1671,1006597,132,1,0,0,1,169.9,107,47,10.47,11.5,No,05/01/2012
1672,4908412,133,1,0,0,0,201.7,85,49,8.47,6,No,05/01/2012
1673,7503333,133,1,0,0,4,221.1,133,52,8.01,8.4,No,05/01/2012
1674,1595920,93,1,1,2.54,2,218.7,117,72.4,5.75,9.4,No,05/01/2012
1675,2825903,34,1,0,0.29,2,293.7,89,76.9,13.63,11,Yes,05/01/2012
1676,3977971,140,1,0,0,4,120.3,108,41,12.02,7.7,Yes,05/01/2012
1677,1026183,96,1,1,3,2,175.8,96,78,10.33,11.1,No,05/01/2012
1678,970891,144,1,0,0,1,278.5,95,68,12.04,11.6,Yes,05/01/2012
1679,3134481,24,1,1,1.94,3,236.3,105,76.4,9.54,7.2,No,05/01/2012
1680,2163907,54,1,0,0,1,273.8,113,57,5.98,11.7,No,05/01/2012
1681,779439,50,1,0,0,5,131.1,129,36,8.03,5.6,Yes,05/01/2012
1682,532396,92,1,1,3.02,4,167.4,83,81.2,12.93,11.2,No,05/01/2012
1683,2041771,96,1,0,0,3,197.7,68,55,12.53,10.5,No,05/01/2012
1684,5244766,146,1,0,0,2,169.5,93,49,11.55,9,No,05/01/2012
1685,2321883,138,0,1,3.16,0,225.2,116,85.6,8.67,11.7,No,05/01/2012
1686,918085,102,1,0,0,4,174.5,73,48,10.69,10.3,No,05/01/2012
1687,5506115,76,1,0,0.36,5,129.7,84,41.6,8.88,7.5,Yes,05/01/2012
1688,2596736,99,1,0,0,3,200,66,44,5.4,11.4,No,05/01/2012
1689,6498726,83,1,1,3.59,0,95.9,87,74.9,13.08,13.3,No,05/01/2012
1690,7092385,36,1,1,2.46,1,152.8,110,71.6,12.14,9.1,No,05/01/2012
1691,7844415,70,1,0,0,1,129.9,102,40,10.44,14.3,No,05/01/2012
1692,6115488,109,0,0,0,2,268.4,85,59,7.53,9.7,Yes,05/01/2012
1693,8023168,100,1,0,0,2,188.5,152,45,7.42,15.2,No,05/01/2012
1694,2914442,104,1,0,0.24,1,170.6,97,45.4,8.11,6.1,No,05/01/2012
1695,1447966,106,1,0,0,1,191.4,124,50,10.04,8.2,No,05/01/2012
1696,6504481,84,1,0,0,1,75.3,96,29,9,12.3,No,05/01/2012
1697,1341057,80,1,0,0.4,2,149.8,123,53,13.82,10.9,No,05/01/2012
1698,7389817,100,1,0,0,1,115.9,87,30,5.57,7.1,No,05/01/2012
1699,2073908,99,1,0,0,2,128.8,86,40,10.2,14.1,No,05/01/2012
1700,7682312,50,1,0,0,1,131.7,108,41,10.83,11,No,05/01/2012
1701,8495520,105,1,0,0,1,101.4,48,31,7.96,12.2,No,05/01/2012
1702,8492770,113,1,1,2.57,4,149,104,71.7,11.79,9.5,No,05/01/2012
1703,8106558,111,1,1,3.62,2,96.8,123,67.2,8.53,13.4,No,05/01/2012
1704,7705364,161,1,0,0,2,107.5,121,41,12.82,12.6,No,05/01/2012
1705,6043464,70,1,0,0,0,232.8,95,66,15.17,12.9,Yes,05/01/2012
1706,1230204,97,1,1,2.24,3,121.1,105,65.4,13.01,8.3,No,05/01/2012
1707,1986993,130,1,0,0,0,124.3,70,45,13.54,3.5,No,05/01/2012
1708,8765169,92,1,0,0,1,157.7,101,53,14.93,13.8,No,05/01/2012
1709,820017,119,1,0,0,0,124.3,68,39,10.36,14.8,No,05/01/2012
1710,8368734,115,1,0,0,1,286.4,125,67,10.29,6.9,Yes,05/01/2012
1711,6427933,134,1,0,0,0,141.7,95,42,10.28,8.8,No,05/01/2012
1712,2249834,127,1,1,1.3,0,173,91,64,12.29,4.8,No,05/01/2012
1713,6819807,80,1,0,0,2,268.7,120,72,15.05,5.8,Yes,05/01/2012
1714,6263656,153,1,1,2.54,0,218.5,130,74.4,6.71,9.4,No,05/01/2012
1715,78087,85,1,0,0,3,255.3,114,60,9.73,3.7,No,05/01/2012
1716,4021683,79,1,0,0,1,41.9,124,26,10.55,11.4,No,05/01/2012
1717,2485315,35,1,0,0,1,260.8,87,67,12.91,5.8,No,05/01/2012
1718,707876,120,1,1,2.08,0,239.4,94,83.8,12.97,7.7,No,05/01/2012
1719,1660133,68,1,0,0.33,0,226.7,94,56.3,8.42,10.2,No,05/01/2012
1720,4569909,60,1,0,0,1,179.3,147,49,10.45,13.5,Yes,05/01/2012
1721,6059094,120,1,0,0,1,158,110,44,9.85,10,No,05/01/2012
1722,8535357,71,1,1,3.81,1,175.7,82,90.1,12.95,14.1,No,05/01/2012
1723,7780580,124,1,0,0,3,157.4,107,42,8.39,8.8,No,05/01/2012
1724,4223230,23,1,0,0,1,113.1,74,34,8.44,6.9,Yes,05/01/2012
1725,1631679,225,1,0,0,1,182.7,142,53,12.33,8.8,No,05/01/2012
1726,6149597,181,0,0,0.21,0,161.3,83,40.1,6.22,14.1,Yes,05/01/2012
1727,3672226,63,1,0,0,2,142.5,92,42,10.42,7.5,No,05/01/2012
1728,6208492,54,0,0,0.38,2,190.5,108,58.8,12.99,9.7,Yes,05/01/2012
1729,4655872,80,0,1,3.21,1,159.3,110,74.1,8.53,11.9,No,05/01/2012
1730,6024052,118,0,1,2.48,1,153.8,106,61.8,6.17,9.2,No,05/01/2012
1731,1866907,42,0,0,0,2,180.7,127,46,8.73,12,No,05/01/2012
1732,5743597,134,1,0,0,0,202.7,105,54,11.25,12.1,No,05/01/2012
1733,3356441,66,1,1,2.4,0,190.8,100,79,13.07,8.9,No,05/01/2012
1734,2235666,66,1,0,0.31,2,205.1,102,58.1,11.64,9.2,No,05/01/2012
1735,8569309,127,1,1,2.08,1,235.6,124,81.8,11.84,7.7,No,05/01/2012
1736,1699912,146,1,0,0,0,189.3,77,46,7.8,7.4,No,05/01/2012
1737,7360513,93,1,1,3.11,1,166.9,101,83.1,13.66,11.5,No,05/01/2012
1738,1190270,77,1,0,0,0,245.2,87,64,12.71,7.5,Yes,05/01/2012
1739,6239352,111,,0,0,4,132.6,125,42,11.06,12.7,Yes,05/01/2012
1740,8597592,125,1,0,0,2,182.3,64,43,6.99,11.6,No,05/01/2012
1741,3160720,115,1,1,2.84,2,192.3,86,69.4,4.44,10.5,No,05/01/2012
1742,6576655,115,0,0,0,2,122,110,40,11.01,10.8,Yes,05/01/2012
1743,8752800,114,1,0,0,2,193,101,55,12.5,9.6,No,05/01/2012
1744,606460,106,1,0,0,0,158.6,112,46,11,9.1,No,05/01/2012
1745,4262798,118,1,1,3.43,2,91.5,125,69.3,11,12.7,No,05/01/2012
1746,8500708,59,1,0,0.19,1,153.6,92,45.9,10.28,12.5,No,05/01/2012
1747,7487307,87,0,1,3.11,1,221.6,79,83.1,7.86,11.5,No,05/01/2012
1748,259662,21,1,0,0.3,1,244.7,81,59,8.4,6.6,No,05/01/2012
1749,5317390,142,1,1,2.57,0,239.8,103,91.7,14.3,9.5,No,05/01/2012
1750,6330363,62,1,0,0,0,172.4,132,49,11.53,11,No,05/01/2012
1751,845563,149,1,0,0,3,242.5,83,63,12.27,10,Yes,05/01/2012
1752,7457754,54,1,1,3.05,2,117.6,82,64.5,7.96,11.3,No,05/01/2012
1753,1504081,112,1,0,0,1,174.5,127,52,12.97,11.3,No,05/01/2012
1754,1592001,68,1,0,0,1,157.3,83,46,11.05,12,No,05/01/2012
1755,275680,201,1,1,4.08,1,192,97,93.8,11.96,15.1,No,05/01/2012
1756,3901831,88,1,0,0,1,218.2,76,52,8.47,8,No,05/01/2012
1757,3339345,85,1,1,2.94,1,144.6,97,66.4,7,10.9,No,05/01/2012
1758,2669525,51,0,0,0,0,153.6,108,46,11.65,14.1,Yes,05/01/2012
1759,2621631,45,1,1,2.13,2,135.8,104,63.3,11.13,7.9,No,05/01/2012
1760,2611355,116,1,0,0,0,160.7,69,40,7.34,8.2,No,05/01/2012
1761,2453059,146,1,1,2.11,1,202.5,91,76.1,12.07,7.8,No,05/01/2012
1762,7036565,63,1,1,3.32,1,152.2,119,79.2,11.36,12.3,No,05/01/2012
1763,5897904,133,1,0,0,0,227.4,90,45,3.66,4.7,No,05/01/2012
1764,905261,125,1,0,0,2,191.6,115,51,10.28,9.2,No,05/01/2012
1765,226943,72,1,0,0,1,138.9,111,42,10.58,10.8,No,05/01/2012
1766,156123,130,1,0,0.18,0,127,102,41.8,10.35,6.1,No,05/01/2012
1767,762582,97,1,0,0,1,168.6,87,51,12.96,7.3,No,05/01/2012
1768,8576089,54,1,0,0,1,286.6,73,68,11.16,11.5,Yes,05/01/2012
1769,3844918,160,1,1,4.1,1,164.6,121,92,13.14,15.2,No,05/01/2012
1770,3775737,79,1,0,0.24,1,144,90,39.4,6.79,13,No,05/01/2012
1771,7212792,92,1,1,2.75,0,141.6,95,69.5,10.4,10.2,No,05/01/2012
1772,1336845,59,1,0,0,1,204.3,65,56,12.37,12,No,05/01/2012
1773,1927731,132,1,0,0.32,1,163.2,80,45.2,8.38,6.2,No,05/01/2012
1774,2205777,21,1,0,0,0,225,110,60,12.21,10.7,No,05/01/2012
1775,8800226,93,1,0,0.23,2,176.1,103,49.3,9.99,8.5,No,05/01/2012
1776,7988054,147,1,1,3.73,5,254.2,78,100.3,11.41,13.8,No,05/01/2012
1777,748673,101,1,0,0,1,174.9,105,52,13.1,8.5,No,05/01/2012
1778,7894876,125,0,0,0,0,187.3,118,46,8.04,9.6,Yes,05/01/2012
1779,6287158,63,1,0,0.27,3,211.8,84,58.7,11.55,10.7,No,05/01/2012
1780,5954902,107,1,0,0,0,241.9,102,52,6.35,11.7,No,05/01/2012
1781,7599593,110,1,0,0,3,196.1,103,51,9.99,12.9,No,05/01/2012
1782,8775210,83,1,0,0,3,231.3,100,58,10.52,12.4,No,05/01/2012
1783,4792942,117,1,0,0.42,1,161.6,104,49.2,9.82,13.8,No,05/01/2012
1784,2776983,124,1,0,0,0,194,103,54,12.05,11.9,No,05/01/2012
1785,1388213,115,1,0,0,3,109.7,148,38,11.19,15.4,No,05/01/2012
1786,1066221,156,0,0,0.2,1,277,119,70,11.92,8.3,No,05/01/2012
1787,7145130,89,1,0,0.15,0,192.1,83,48.5,8.18,6.1,No,05/01/2012
1788,744331,72,1,0,0,0,198.4,147,53,10.85,13.1,No,05/01/2012
1789,8871646,101,1,1,2.57,0,209.2,82,75.7,7.99,9.5,No,05/01/2012
1790,5298017,53,1,0,0,2,184.8,98,50,10.82,18.4,No,05/01/2012
1791,1500731,116,1,0,0,2,167.8,119,41,7.1,7.3,No,05/01/2012
1792,1846192,78,1,0,0,3,139.2,140,40,9.57,11.8,No,05/01/2012
1793,6376111,117,1,1,1.19,0,221.3,82,63.9,8.38,4.4,No,05/01/2012
1794,2150118,56,1,0,0,1,121.6,84,35,8.27,8.9,No,05/01/2012
1795,5331970,123,1,1,4.16,1,270.4,99,108.6,12.26,15.4,No,05/01/2012
1796,6777702,127,1,0,0,2,139.6,94,45,12.05,8.8,No,05/01/2012
1797,1005528,116,1,1,3.19,2,253,78,86.9,6.95,11.8,No,05/01/2012
1798,4165733,138,1,1,4.05,1,183.9,83,92.5,12.04,15,No,05/01/2012
1799,4725361,120,1,0,0,3,203.3,108,57,13,7.8,No,05/01/2012
1800,7233090,102,1,0,0,3,200.6,106,48,7.63,7.7,No,05/01/2012
1801,1601528,95,1,0,0,2,167.6,96,44,8.8,13.4,No,05/01/2012
1802,5477987,102,1,0,0,2,156.5,67,44,10.22,9.9,No,05/01/2012
1803,7345568,89,1,1,2.86,1,215.1,140,82.6,9.87,10.6,No,05/01/2012
1804,6292873,50,1,0,0.21,1,301.7,82,68.1,8.36,10.5,No,05/01/2012
1805,8944102,93,1,1,3.05,7,152.3,90,79.5,13.38,11.3,No,05/01/2012
1806,3276878,68,1,0,0,1,195.4,116,52,10.61,15.1,No,05/01/2012
1807,3768211,70,1,0,0,2,208.7,97,59,13.78,8,No,05/01/2012
1808,1847497,138,1,1,3.83,0,190.1,87,90.3,11.16,14.2,No,05/01/2012
1809,4005184,141,1,1,2.16,4,185.4,87,68.6,8.93,8,No,05/01/2012
1810,1840544,112,1,1,2.62,0,183.2,95,79.2,12.64,9.7,No,05/01/2012
1811,1090032,117,0,0,0,1,54.2,100,35,15.16,8.6,Yes,05/01/2012
1812,4085838,1,1,1,2.19,1,208,115,73.9,9.25,8.1,No,05/01/2012
1813,1935616,70,1,0,0,1,230.3,110,46,3.9,13.2,No,05/01/2012
1814,4159783,87,1,1,1.92,2,240.8,102,67.2,3.8,7.1,No,05/01/2012
1815,3806530,52,1,1,1.43,2,195.7,119,57.3,5.31,5.3,No,05/01/2012
1816,2066116,97,1,0,0.4,0,276.1,82,69,10.06,8.9,Yes,05/01/2012
1817,6273636,105,1,0,0,2,166.1,93,44,8.8,16.2,No,05/01/2012
1818,6543768,77,1,1,3.11,4,135.9,117,75.1,12.23,11.5,Yes,05/01/2012
1819,4211625,80,0,0,0,2,189.1,122,52,11.16,13.9,Yes,05/01/2012
1820,191400,120,1,1,3.11,1,177.9,117,77.1,8.76,11.5,No,05/01/2012
1821,3165297,54,1,1,3.38,2,143.9,73,76.8,10.52,12.5,No,05/01/2012
1822,3658307,148,0,0,0,2,148.2,138,39,7.98,8.6,No,05/01/2012
1823,5258609,119,1,0,0,2,287.1,115,63,7.97,13.9,Yes,05/01/2012
1824,3370801,162,1,1,2.51,1,179.7,144,75.1,10.91,9.3,Yes,05/01/2012
1825,4285561,85,1,0,0,5,165.8,96,45,9.5,10.9,Yes,05/01/2012
1826,2926003,101,1,1,3.92,1,144.1,144,78.2,8.38,14.5,No,05/01/2012
1827,8091166,172,1,0,0,0,172.5,85,51,12.66,5.9,No,05/01/2012
1828,2764689,80,1,0,0,1,199.8,138,49,8.36,5.5,No,05/01/2012
1829,584825,67,1,0,0,2,109.1,134,31,7.12,10.9,No,05/01/2012
1830,8842535,86,1,0,0,1,171.8,106,55,15.09,9.7,No,05/01/2012
1831,905837,107,1,0,0,1,222.3,101,63,14.3,12.1,Yes,05/01/2012
1832,3051849,133,1,0,0,0,245.8,102,65,13.24,11.2,No,05/01/2012
1833,4012077,116,1,0,0,0,164.6,110,51,13.53,8,No,05/01/2012
1834,6696639,63,1,0,0.36,0,211.7,107,63.6,13.59,7.4,No,05/01/2012
1835,6226051,119,0,1,2.08,0,147.2,103,59.8,8.01,7.7,Yes,05/01/2012
1836,1416727,133,0,0,0,0,254.7,103,65,12.61,8,Yes,05/01/2012
1837,3919595,94,0,0,0,1,170.1,113,53,13.59,8.7,No,05/01/2012
1838,7842301,69,1,0,0.41,0,195.1,91,60.1,13.08,11.4,No,05/01/2012
1839,8150416,146,1,0,0,7,149.3,83,42,9.36,7.9,Yes,05/01/2012
1840,1266071,119,1,0,0,2,81.9,75,36,12.69,8.9,Yes,05/01/2012
1841,2781956,142,0,1,2.65,0,191.1,109,72.5,7.48,9.8,No,05/01/2012
1842,7001736,123,1,0,0,3,206.9,115,55,11.22,8.3,No,05/01/2012
1843,5202144,101,1,0,0,1,239,156,64,13.65,13.5,Yes,05/01/2012
1844,3243679,43,1,0,0.35,0,179.3,97,55.5,12.64,8,No,05/01/2012
1845,1049307,69,1,0,0,0,185.3,91,51,10.96,5.5,No,05/01/2012
1846,3218004,15,0,0,0,2,141.4,80,35,6.2,8.1,No,05/01/2012
1847,4477531,107,1,1,3.24,1,248.6,91,85.4,5.97,12,No,05/01/2012
1848,6327383,67,1,0,0,2,152.5,131,48,12.62,4.9,No,05/01/2012
1849,106429,99,1,0,0.28,1,145.6,102,47.8,11.55,11.4,No,05/01/2012
1850,7610804,46,1,0,0,1,164.2,116,45,9.81,8.1,No,05/01/2012
1851,5091462,55,0,0,0,1,221,115,52,8.27,9.7,No,05/01/2012
1852,5754115,39,1,0,0,1,295.4,126,70,11.61,11.5,Yes,05/01/2012
1853,4805168,92,1,0,0,2,139.8,98,39,8.75,9.4,No,05/01/2012
1854,7300203,56,1,0,0.16,4,162.3,99,42.6,7.46,14.8,Yes,05/01/2012
1855,5152351,76,1,0,0,0,272.7,97,67,11.82,7.7,Yes,05/01/2012
1856,8135377,132,0,1,3.48,2,200.3,75,88.8,11.33,12.9,No,05/01/2012
1857,3544535,140,1,1,3,1,157.1,77,72,8.62,11.1,No,05/01/2012
1858,3569892,51,0,1,3.32,2,135.8,60,74.2,10.03,12.3,No,05/01/2012
1859,5896683,27,1,0,0.16,1,236.7,110,61.6,11.6,12.7,No,05/01/2012
1860,869073,224,1,0,0.21,3,111.4,133,36.1,8.75,5.5,No,05/01/2012
1861,6785937,105,0,1,3.97,0,156.1,89,75.7,5.36,14.7,Yes,05/01/2012
1862,5835330,117,1,0,0,2,191.1,93,57,14.14,12,No,05/01/2012
1863,2832512,91,1,0,0,1,153,123,38,7.06,10.3,Yes,05/01/2012
1864,2712145,135,1,0,0,4,218.8,123,58,12.14,10.3,No,05/01/2012
1865,4571125,146,1,0,0,3,205.4,101,47,6.75,10.3,No,05/01/2012
1866,6685027,147,0,0,0,0,225.2,111,54,9.25,9.9,Yes,05/01/2012
1867,6861650,68,1,0,0,2,249.9,127,65,12.73,8.9,Yes,05/01/2012
1868,5954995,68,1,0,0.41,3,131.6,89,39.1,6.85,10.2,No,05/01/2012
1869,8691232,86,1,1,2.73,0,197.9,99,75.3,8.28,10.1,No,05/01/2012
1870,509420,131,1,0,0,1,166.5,129,47,10.51,9.9,No,05/01/2012
1871,7027159,86,1,1,3.48,1,225.4,79,89.8,9.36,12.9,No,05/01/2012
1872,6896060,159,1,0,0,2,275.8,103,63,9.48,7.4,Yes,05/01/2012
1873,1856617,134,1,1,2.92,1,142.9,105,61.2,4.43,10.8,No,05/01/2012
1874,2767594,113,1,0,0,1,207.2,113,57,12.8,9.9,No,05/01/2012
1875,8603873,132,1,0,0,1,206.2,100,53,10.56,10.2,No,05/01/2012
1876,7052354,85,1,0,0,1,210.3,66,53,9.79,11.2,No,05/01/2012
1877,6150564,93,0,1,3.78,1,225.7,117,86.8,5.98,14,Yes,05/01/2012
1878,1368875,174,1,1,3.92,4,167.8,91,85.2,10.27,14.5,Yes,05/01/2012
1879,1375181,61,1,0,0,2,197.7,118,47,7.61,7,No,05/01/2012
1880,2488761,91,1,1,2.94,1,169.8,105,64.4,3.26,10.9,No,05/01/2012
1881,8944072,88,1,1,2.65,2,190.6,104,79.5,11.87,9.8,No,05/01/2012
1882,4137650,88,1,1,3.46,2,80.3,140,61.6,7.67,12.8,No,05/01/2012
1883,8169699,195,1,1,3.27,0,231.7,110,91.7,11.26,12.1,No,05/01/2012
1884,6376929,182,1,0,0,0,69.1,114,32,11.52,6.5,No,05/01/2012
1885,2553557,118,1,0,0,4,188.8,60,51,10.87,8.2,No,05/01/2012
1886,7242484,103,1,0,0,8,150.6,125,40,8.46,10.4,Yes,05/01/2012
1887,2279896,65,1,0,0.28,2,192,89,47.8,6.98,5.5,No,05/01/2012
1888,5365016,61,1,1,2.67,3,163.7,78,64.7,5.66,9.9,No,05/01/2012
1889,7844541,172,1,0,0,1,211.7,100,53,9.94,6.5,No,05/01/2012
1890,3917413,72,1,0,0,1,175.5,103,42,6.62,11.8,No,05/01/2012
1891,1402772,113,1,0,0,2,150.1,120,43,10.01,11,No,05/01/2012
1892,8070745,177,1,0,0,1,189.5,99,48,8.82,14.2,No,05/01/2012
1893,8362393,100,1,0,0,6,70.8,94,31,10.78,9.5,Yes,05/01/2012
1894,1232835,67,1,0,0.35,1,215.5,102,56.5,9.54,8.6,No,05/01/2012
1895,2428737,136,1,0,0,3,101.7,105,35,10.14,9.4,No,05/01/2012
1896,2825990,71,1,0,0.23,4,258.4,132,57.3,6.34,9.7,No,05/01/2012
1897,5449707,134,1,0,0,1,242.4,126,55,7.65,11.8,No,05/01/2012
1898,5656650,124,1,0,0,1,131.8,82,47,14.22,11.3,No,05/01/2012
1899,4772181,84,1,0,0.26,2,190.2,102,52.6,9.89,9.8,No,05/01/2012
1900,2235945,39,1,0,0,2,154.1,104,44,10.21,9.8,No,05/01/2012
1901,7364068,110,1,0,0,3,188,127,40,4.53,15.3,No,05/01/2012
1902,2649712,102,1,0,0,1,103.1,70,41,13.75,11.2,No,05/01/2012
1903,3366384,70,1,0,0,0,175.4,130,44,7.98,11.6,No,05/01/2012
1904,8676825,142,1,0,0,1,145.4,93,43,10.46,10.9,No,05/01/2012
1905,6034757,81,0,0,0,1,250.6,85,59,9.4,7.8,No,05/01/2012
1906,3721750,17,1,0,0,1,161.5,123,46,10.71,8.6,No,05/01/2012
1907,6074123,119,1,0,0,1,260.1,101,67,12.83,10,Yes,05/01/2012
1908,7574391,105,1,0,0,0,281.3,124,74,15.08,8.7,Yes,05/01/2012
1909,1208718,108,0,1,3.67,3,130.1,90,73.7,8.35,13.6,Yes,05/01/2012
1910,7397736,90,1,0,0,2,102,118,27,5.67,11.4,No,05/01/2012
1911,6148219,100,1,1,3.27,1,218.7,104,83.7,7.75,12.1,No,05/01/2012
1912,2180139,155,1,1,1.84,1,128.5,86,56.4,9.42,6.8,No,05/01/2012
1913,2754729,113,1,0,0,2,128.7,100,42,11.36,9.2,Yes,05/01/2012
1914,5839755,123,1,0,0.36,1,172.2,92,47.6,8.13,8.7,No,05/01/2012
1915,1528723,145,1,0,0,1,199.2,124,45,6.3,7.6,No,05/01/2012
1916,1695397,42,1,0,0,2,184.5,98,49,10.03,8.8,No,05/01/2012
1917,3009816,125,1,0,0,0,168.6,99,44,8.78,10.9,No,05/01/2012
1918,444819,131,1,1,1.81,1,174,118,66.1,10.27,6.7,No,05/01/2012
1919,580824,107,1,0,0,1,230.4,65,62,12.87,8.5,No,05/01/2012
1920,523406,48,1,0,0,1,198.2,73,51,10.14,5.1,No,05/01/2012
1921,3063993,76,1,0,0,0,186.1,96,50,10.58,8,No,05/01/2012
1922,630653,128,1,0,0,1,148.5,105,46,12.15,6.8,No,05/01/2012
1923,7485553,73,1,0,0,0,157.1,109,50,13.44,10,No,05/01/2012
1924,6265950,52,1,0,0,4,155,110,38,6.67,7,Yes,05/01/2012
1925,364898,126,0,1,2.59,1,129.3,123,62.9,8.83,9.6,No,05/01/2012
1926,6216710,124,1,0,0,1,188.5,77,48,9.1,6.1,No,05/01/2012
1927,5765330,137,1,0,0,0,208.8,120,55,11.27,11.1,No,05/01/2012
1928,4735109,71,1,0,0,0,238,82,65,13.93,11.8,Yes,05/01/2012
1929,652343,139,1,0,0,0,211.1,103,54,10.35,5.6,No,05/01/2012
1930,5148587,107,1,1,3.4,3,198.9,87,86,10.35,12.6,No,05/01/2012
1931,5358185,147,1,0,0.33,1,212.8,79,57.3,10.21,10.2,No,05/01/2012
1932,303870,116,1,0,0,3,137.4,126,34,6,12.4,No,05/01/2012
1933,5175642,60,1,1,3.46,2,191.8,75,90.6,13.39,12.8,No,05/01/2012
1934,6524565,38,1,0,0,0,149,92,30,2.46,13.9,No,05/01/2012
1935,5585620,63,1,0,0,3,117.1,118,42,12.48,11.1,No,05/01/2012
1936,5610485,94,1,0,0,3,108,79,39,12.1,10.4,No,05/01/2012
1937,7458219,131,1,0,0,0,112.8,133,37,9.97,10.1,No,05/01/2012
1938,5825714,158,1,0,0.33,1,175.9,105,49.3,9.42,11,No,05/01/2012
1939,6342703,139,1,0,0,1,236.6,109,55,8.5,11.1,Yes,05/01/2012
1940,5642293,77,1,0,0,1,169.4,102,45,9.25,2,No,05/01/2012
1941,4903068,140,1,0,0.28,3,129.6,79,45.8,12.31,9.4,No,05/01/2012
1942,5862359,72,1,0,0,1,177.1,97,46,9.24,8,No,05/01/2012
1943,2650221,52,1,1,3.65,1,133.3,63,75.5,9.21,13.5,No,05/01/2012
1944,5192942,103,1,0,0.24,5,167.8,121,49.4,10.65,13,No,05/01/2012
1945,4128714,74,1,1,2.43,1,174.6,107,81.3,15.53,9,No,05/01/2012
1946,2089397,124,1,0,0,2,150.3,101,48,12.8,12.5,No,05/01/2012
1947,2301220,85,1,1,1.7,5,283.2,110,86,11.99,6.3,No,05/01/2012
1948,6186108,113,1,1,2.35,5,157.8,83,64.5,8.08,8.7,Yes,05/01/2012
1949,2476702,71,1,0,0,2,141.2,132,37,7.46,7,No,05/01/2012
1950,3167613,177,1,1,2.81,1,230.2,106,84.1,9.81,10.4,No,05/01/2012
1951,99255,49,0,0,0.26,2,237.8,92,61.6,10.45,15.6,Yes,05/01/2012
1952,6938814,106,0,0,0,3,204,84,49,8.43,13.3,Yes,05/01/2012
1953,528954,60,1,0,0,1,221.1,106,53,8.93,7.4,No,05/01/2012
1954,688007,43,1,0,0,4,177.2,93,43,7.13,12.7,No,05/01/2012
1955,2077830,66,1,0,0,1,118,133,42,12.41,5.3,No,05/01/2012
1956,5515506,125,1,0,0,0,163.8,73,50,12.78,15.7,No,05/01/2012
1957,6590503,114,1,1,2.54,3,141.3,96,69.4,11.52,9.4,No,05/01/2012
1958,1115251,112,1,0,0,3,272.5,119,66,11.31,16.4,Yes,05/01/2012
1959,7515431,101,1,1,2.21,2,118.9,112,62.1,11.42,8.2,No,05/01/2012
1960,4863643,70,1,0,0.27,0,7.9,100,15.7,6.82,12.1,No,05/01/2012
1961,2093614,59,1,0,0.19,0,159.5,96,43.9,8.36,10.2,No,05/01/2012
1962,7519831,59,1,0,0.42,1,150.2,70,46.2,9.29,12.1,No,05/01/2012
1963,7303812,124,1,1,3.24,2,144.5,35,79.4,13.12,12,No,05/01/2012
1964,4560186,99,1,0,0,2,140.7,88,42,10.55,12.4,No,05/01/2012
1965,2419164,150,1,0,0,1,169.2,123,48,10.84,12.6,No,05/01/2012
1966,5037339,81,1,0,0.28,2,220.8,77,53.8,7.43,7.6,No,05/01/2012
1967,676886,86,1,0,0.35,0,216.3,96,63.5,13.32,4.5,No,05/01/2012
1968,287433,84,1,0,0,0,169.5,96,43,7.88,10.6,No,05/01/2012
1969,770134,118,1,1,3.16,1,256.3,119,97.6,12.91,11.7,No,05/01/2012
1970,6847965,89,1,0,0,1,179.7,128,57,14.99,7.6,No,05/01/2012
1971,6080464,93,1,0,0,3,266,120,57,6.51,13.1,No,05/01/2012
1972,1858545,85,1,0,0,2,96.7,97,33,9.69,9.7,No,05/01/2012
1973,7711264,160,1,0,0,0,82.7,116,31,9.73,10.9,No,05/01/2012
1974,4494407,28,1,0,0,3,168.2,87,43,8.09,10.1,No,05/01/2012
1975,2904919,73,1,0,0,1,286.4,109,64,8.91,10.7,Yes,05/01/2012
1976,6226212,156,1,0,0,3,174.3,95,46,9.33,12.9,No,05/01/2012
1977,1603211,33,0,0,0,1,190.6,100,47,8.09,13,No,05/01/2012
1978,7184930,77,1,0,0.21,4,175.5,86,50.1,10.26,17.8,No,05/01/2012
1979,553122,119,1,0,0,1,133.4,102,41,10.23,11.1,No,05/01/2012
